ID	UPCEAN	Name	CategoryID	CategoryName	BrandID	BrandName
4827011	794192700038	Cross cut - 12 per pass - for shredding paper, CD, DVD, credit card, staples, paper clip - 8.60inch throat - 4.20 gal wastebin	4806396	Канцелярские товары (folder)/Office Equipment	4806355	S.P.RICHARDS
4827013	794192700007	Cross cut - 12 per pass - for shredding paper, credit card, staples, paper clip - p-3 - 8.66inch throat - 3 minute run time - 3	4806396	Канцелярские товары (folder)/Office Equipment	2395787	SPARCO
651403	043859527793	Cross cut - 18 per pass - for shredding staples, credit card, CD, DVD, paper clip, junk mail, paper - 0.16inch x 1.50inch shred	543671	Канцелярские товары (folder)/Шредер	177530	FELLOWES
4807779	026631026455	Cross cut - 19 per pass - 21.70 gal waste capacity	4806396	Канцелярские товары (folder)/Office Equipment	2335291	HSM OF AMERICA
2309225	073228052014	Cross desk set double walnut 5201	1	Неклассифицированные/default	2309192	Cross
4277794	171022316148	Cross dock module 2 items 2ct	1	Неклассифицированные/default	0	
4277795	171022316155	Cross dock module 3 items 3ct	1	Неклассифицированные/default	0	
4277796	655998001395	Cross dye La	1	Неклассифицированные/default	0	
1992230	856798011151	Cross dye lace teddy Black l/xl (wd)	363351	Adult/Sex-Shop	0	
1992235	856798011144	Cross dye lace teddy Black s/m	1980175	Adult/Lingerie	0	
1992231	856798011175	Cross dye lace teddy pink l/xl	1980175	Adult/Lingerie	0	
1992232	856798011168	Cross dye lace teddy pink s/m	1980175	Adult/Lingerie	0	
1992233	856798011199	Cross dye lace teddy Red l/xl	1980175	Adult/Lingerie	0	
1992234	856798011182	Cross dye lace teddy Red s/m	1980175	Adult/Lingerie	0	
2309226	073228106168	Cross edge jet Black Gel self serve at0555ds2	1	Неклассифицированные/default	2309192	Cross
2309227	073228106175	Cross edge nitro Blue Gel self serve at0555ds3	1	Неклассифицированные/default	2309192	Cross
2309228	073228106045	Cross edge roller jet Black at05552	1	Неклассифицированные/default	2309192	Cross
2309229	073228106052	Cross edge roller nitro Blue at05553	1	Неклассифицированные/default	2309192	Cross
2309230	073228106069	Cross edge roller octane Green at05554	1	Неклассифицированные/default	2309192	Cross
2309231	073228106076	Cross edge roller sonic titanium at05555	1	Неклассифицированные/default	2309192	Cross
2309232	073228106199	Cross edge titanium Gel pen self srv at0555ds5	1	Неклассифицированные/default	2309192	Cross
2309233	073228000169	Cross eraser for 0.5mm pcl 5/card 8406	1	Неклассифицированные/default	2309192	Cross
2309234	073228000145	Cross erasers for 0.9mm pcl 3 per crd 8403	1	Неклассифицированные/default	2309192	Cross
2069770	728028375176	Cross fade glass 16.9floz	1	Неклассифицированные/default	0	
4277797	073228335063	Cross fountain pen - model 3506-f chrome with Fine point	1	Неклассифицированные/default	0	
2309235	073228110981	Cross fountain pen cartridges blk 3 8004235	1	Неклассифицированные/default	2309192	Cross
2309236	073228109190	Cross fountain pen deco blk/chrm Box fc00361ms	1	Неклассифицированные/default	2309192	Cross
2309237	073228109213	Cross fountain pen Red lacq/chrm Box fc00363ms	1	Неклассифицированные/default	2309192	Cross
2309238	073228109169	Cross freemont ftn pen deco blk med fc0036im1ms	1	Неклассифицированные/default	2309192	Cross
2309239	073228109183	Cross freemont ftn pen Red lacq med fc0036im3ms	1	Неклассифицированные/default	2309192	Cross
