ID	UPCEAN	Name	CategoryID	CategoryName	BrandID	BrandName
5695709	4627080287204	Светильник встраиваемый feron gs-m394 потолочный mr.16g 5.3 белый 28342	3234018	Техника (folder)/Электротехника (folder)/Светильник (folder)/Светильник встраиваемый	5118055	feron
5695710	4627134114388	Светильник встраиваемый feron ln003 29697 29697_feron	3234018	Техника (folder)/Электротехника (folder)/Светильник (folder)/Светильник встраиваемый	5118055	feron
5695711	4630032971274	Светильник встраиваемый gauss кругл белый 9w,126x126 x54, 95mm 3000k, 700 lm, с функцией шагового диммирования 100-50-15% 92742	3234018	Техника (folder)/Электротехника (folder)/Светильник (folder)/Светильник встраиваемый	3664060	GAUSS
5695712	4627097296275	Светильник встраиваемый gauss ультратонкий квадратный ip20 15w,170x170x22, 155x155.3000 k 990лм 1/20 940111115	3234018	Техника (folder)/Электротехника (folder)/Светильник (folder)/Светильник встраиваемый	3664060	GAUSS
5695713	4627097296282	Светильник встраиваемый gauss ультратонкий квадратный ip20 15w,170x170x22.155x155.4000 k 1100лм 1/20 940111215	3234018	Техника (folder)/Электротехника (folder)/Светильник (folder)/Светильник встраиваемый	3664060	GAUSS
5695714	4627097296213	Светильник встраиваемый gauss ультратонкий квадратный ip20 6w,120x120x22, 105x105, 3000k 360лм 1/20 940111106	3234018	Техника (folder)/Электротехника (folder)/Светильник (folder)/Светильник встраиваемый	3664060	GAUSS
5161526	4627097296220	Светильник встраиваемый gauss ультратонкий квадратный ip20 6w,120x120x22, ?105x105, 4000k 400лм (940111206)	5120992	Светильник точечный встраиваемый	3664060	GAUSS
5695715	4627097296237	Светильник встраиваемый gauss ультратонкий квадратный ip20 9w,145x145 x22 3000k 610лм (940111109)	3234018	Техника (folder)/Электротехника (folder)/Светильник (folder)/Светильник встраиваемый	3664060	GAUSS
5695716	4627097296169	Светильник встраиваемый gauss ультратонкий круглый ip20 12w,170x22, 155, 4000k 880лм 1/20 939111212	3234018	Техника (folder)/Электротехника (folder)/Светильник (folder)/Светильник встраиваемый	3664060	GAUSS
5695717	4627097296176	Светильник встраиваемый gauss ультратонкий круглый ip20 15w ,170x22, 155, 3000k 990лм 1/20 939111115	3234018	Техника (folder)/Электротехника (folder)/Светильник (folder)/Светильник встраиваемый	3664060	GAUSS
