ID	UPCEAN	Name	CategoryID	CategoryName	BrandID	BrandName
2069376	050585151307	Cp-x308 lcd xga 1024x768 hdtv 720p 2600 ansi lumens 500:1 1.5-1.8:1 throw ratio 4kg 2xvga component rca s-video pc-less present	2016063	Техника (folder)/Электротехника/Цифровая техника (folder)/Projectors	301422	Hitachi
2069378	050585151031	Cp-x608 lcd xga 1024x768 hdtv 720p 4000 ansi lumens 1000:1 1.5-1.8:1 throw ratio 7.1kg 2xvga m1-d component rca s-video USB a r	2016063	Техника (folder)/Электротехника/Цифровая техника (folder)/Projectors	301422	Hitachi
2069379	050585151369	Cp-x615 lcd xga 1024x768 hdtv 720p 4000 ansi lumens 1000:1 contrast ratio 1.5-1.8:1 throw ratio 7.1kg 15-pin Mini-d-sub hdmi bn	2016063	Техника (folder)/Электротехника/Цифровая техника (folder)/Projectors	301422	Hitachi
2069380	050585151482	Cp-x809 lcd xga 1024x768 hdtv 1080p 5000 ansi lumens 1000:1 contrast ratio 1.5-1.8:1 throw ratio 7.1kg 4wx4 srs wow audio 15-pi	2016063	Техника (folder)/Электротехника/Цифровая техника (folder)/Projectors	301422	Hitachi
2069342	8412122030391	Cp.cab.beter esqueleto (ref/3039)	1	Неклассифицированные/default	245746	BETER
2069343	8412122031190	Cp.cab.beter neumatico (ref/3119)	1	Неклассифицированные/default	245746	BETER
2069344	8412122031213	Cp.cab.beter redondo 10 hil.(3121)	1	Неклассифицированные/default	245746	BETER
2069345	8412122031206	Cp.cab.beter redondo 8 hil.(3120)	1	Неклассифицированные/default	245746	BETER
2069346	8412122030766	Cp.cab.beter termico (ref/3076)	1	Неклассифицированные/default	245746	BETER
2069347	8412122030797	Cp.cab.beter termico 12 mm. (3079)	1	Неклассифицированные/default	245746	BETER
2069349	8412339004048	Cp.cab.casalfe n/ 273 jabali/mdera (redondo 16 cmt.cerda jabali/mdera)	1	Неклассифицированные/default	2069348	CASALFE
2069350	8412339004888	Cp.cab.casalfe n/ 279 neum.gd.bola (madera)	1	Неклассифицированные/default	2069348	CASALFE
2069351	8412339004895	Cp.cab.casalfe n/ 281 neum.pq.bola (madera)	1	Неклассифицированные/default	2069348	CASALFE
2069352	8412339004963	Cp.cab.casalfe n/ 284 jabali/mdera (neumatico gde.cerda jabali/madera)	1	Неклассифицированные/default	2069348	CASALFE
2069353	8412339004857	Cp.cab.casalfe n/ 291 termico med	1	Неклассифицированные/default	2069348	CASALFE
2069354	8412339004864	Cp.cab.casalfe n/ 292 termico gde.	1	Неклассифицированные/default	2069348	CASALFE
2069355	8412339022479	Cp.cab.casalfe n/2247 plata esqlet (esqueleto tunel)	1	Неклассифицированные/default	2069348	CASALFE
2069356	672935947677	Cp.dent.electrico-sonic bob esponja	1	Неклассифицированные/default	7695	Oral-B
2069357	5010994490027	Cp.dent.electrico-sonic Hello Kitty	1	Неклассифицированные/default	7695	Oral-B
2069358	8413788025059	Cp.ropa r/4010 (pelo negro).	1	Неклассифицированные/default	2030139	BARBOSA
2069359	8413788025288	Cp.ropa r/4010 (pelo negro). #2	1	Неклассифицированные/default	2030139	BARBOSA
2069360	8413788025080	Cp.ropa r/4020.	1	Неклассифицированные/default	2030139	BARBOSA
2069361	8413788025158	Cp.ropa r/4020. #2	1	Неклассифицированные/default	2030139	BARBOSA
2069362	8413788025165	Cp.ropa r/4020. #3	1	Неклассифицированные/default	2030139	BARBOSA
4812694	013803247190	Cp1200dii printing calculator 9932b001AA	4806396	Канцелярские товары (folder)/Office Equipment	177631	CANON
2546454	4901780344093	Cpa-9 car audio adapter cable cassette 3.5mm (cpa9.ae)	1	Неклассифицированные/default	0	
582605	5014877000013	Cpack 100 Floral baking case 100s	1	Неклассифицированные/default	0	
582606	50959723	Cpack 100 White baking cases 100s	1	Неклассифицированные/default	0	
4274905	011509250247	Cpacol mw Green antibacterial 24floz	1	Неклассифицированные/default	0	
957217	737709002034	Cpap m-musk pillw 14101r-1730!	1	Неклассифицированные/default	0	
1097458	073168802298	Cpaper Magic its a bug's Life vlntn 32ct	1	Неклассифицированные/default	0	
1428378	3277670402824	Cpassion duck crown/apples&c	330591	Продукты питания (folder)/Продукты питания	0	
1428379	3277670402817	Cpassion whole Fresh duck ps	330591	Продукты питания (folder)/Продукты питания	0	
4274907	062646053185	Cpc dex gluco pd 16oz	1	Неклассифицированные/default	0	
4274908	081057057704	Cpc hunt oriental ndl shp 1ct	1	Неклассифицированные/default	0	
2790560	073158908818	Cpcake lnr pink 2-6pk cs 6 pk	1	Неклассифицированные/default	0	
1428380	020685079108	Cpcd chd&srcr 2oz	1	Неклассифицированные/default	0	
1428381	020685079146	Cpcd chd&srcr 2oz #2	1	Неклассифицированные/default	0	
1428383	020685085048	Cpcd org 3oz #2	1	Неклассифицированные/default	0	
1428384	020685084812	Cpcd Original 9oz	1	Неклассифицированные/default	0	
1428387	020685079320	Cpcd prm grlc	1	Неклассифицированные/default	0	
1428388	020685123801	Cpcd rdc fat 3oz	1	Неклассифицированные/default	0	
1428389	020685123894	Cpcd rdc fat 3oz #2	1	Неклассифицированные/default	0	
1428390	020685085734	Cpcd rdc fat 8oz	1	Неклассифицированные/default	0	
1428391	020685483714	Cpcd robust 2oz	1	Неклассифицированные/default	0	
1428392	020685483776	Cpcd robust 2oz #2	1	Неклассифицированные/default	0	
