ID	UPCEAN	Name	CategoryID	CategoryName	BrandID	BrandName
1288228	6907728092383	Подставка для яйца с цыпленком 2-яч.15.5x9 x7.5cm	226976	Посуда (folder)/Столовые приборы	672703	NVT Traiding
1288229	6907728092079	Подставка для яйца с цыпленком 9x6 x 8cm	226976	Посуда (folder)/Столовые приборы	672703	NVT Traiding
2914265	6907001401130	Подставка для яйца стильный петух 5.5x5.5x6.5cm 140-113	226976	Посуда (folder)/Столовые приборы	0	
798431	4601137024769	Подставка для яйца тигр 20095018	226976	Посуда (folder)/Столовые приборы	0	
798432	015244160410	Подставка для яйца тигр d0951	226976	Посуда (folder)/Столовые приборы	0	
291672	4606383081313	Подставка для яйца тигр yh73086r	226976	Посуда (folder)/Столовые приборы	0	
1288230	4606066142522	Подставка для яйца узорная 11.5x9 x 9cm керам 64252	226976	Посуда (folder)/Столовые приборы	18812	Home Queen
1288231	4606066142485	Подставка для яйца узорная 8x9 x 2cm керам 64248	226976	Посуда (folder)/Столовые приборы	18812	Home Queen
1288232	4606066106739	Подставка для яйца узорная курочка 12x9 x 9cm керам 60673	226976	Посуда (folder)/Столовые приборы	18812	Home Queen
1288233	4606066063513	Подставка для яйца утенок 6x7 x8.2cm керамика	226976	Посуда (folder)/Столовые приборы	18812	Home Queen
798437	6900009306391	Подставка для яйца утенок желт 10cm ym930639	226976	Посуда (folder)/Столовые приборы	672703	NVT Traiding
798438	4606066071495	Подставка для яйца утенок со скорлупой керам 57149	226976	Посуда (folder)/Столовые приборы	18812	Home Queen
107317	4607060377583	Подставка для яйца фэйс yc372	226976	Посуда (folder)/Столовые приборы	0	
163245	8690053711910	Подставка для яйца харлек	226976	Посуда (folder)/Столовые приборы	683531	ХАРЛЕК
2967702	8690053766828	Подставка для яйца харлек #2	226976	Посуда (folder)/Столовые приборы	683531	ХАРЛЕК
2967703	8690053766835	Подставка для яйца харлек #3	226976	Посуда (folder)/Столовые приборы	683531	ХАРЛЕК
2967704	8690053766859	Подставка для яйца харлек #4	226976	Посуда (folder)/Столовые приборы	683531	ХАРЛЕК
1288234	6907728091942	Подставка для яйца цветочек с цыплятами 7x7 x 7cm	226976	Посуда (folder)/Столовые приборы	672703	NVT Traiding
1288235	4606066142478	Подставка для яйца цветочный узор 5.5x5.5x6.5cm керам 64247	226976	Посуда (folder)/Столовые приборы	18812	Home Queen
1288236	4606066142553	Подставка для яйца цыпленок в скорлупе 7x6 x6.5cm керамика	226976	Посуда (folder)/Столовые приборы	18812	Home Queen
798444	6900009305035	Подставка для яйца цыпленок желт 9.5x 11cm ym930503	226976	Посуда (folder)/Столовые приборы	672703	NVT Traiding
798445	6900009304366	Подставка для яйца цыпленок оранж 10cm ym930436	226976	Посуда (folder)/Столовые приборы	672703	NVT Traiding
163239	6900123458402	Подставка для яйца цыпленок с гребешком са7а110	226976	Посуда (folder)/Столовые приборы	0	
1288237	6907728092086	Подставка для яйца цыпленок с цветочком 6-яч.16x15 x2.5cm	226976	Посуда (folder)/Столовые приборы	672703	NVT Traiding
163240	6900123458396	Подставка для яйца цыпленок са7а129	226976	Посуда (folder)/Столовые приборы	0	
2914223	8000257308432	Подставка дольче каза ди кампанья для кух.приб.керам тоньяна	1	Неклассифицированные/default	0	
3479923	6900028031557	Подставка доляна бабочки конус с прорезями для ножей	509770	Хозяйственные товары (folder)/Подставка бытовая	0	
