ID	UPCEAN	Name	CategoryID	CategoryName	BrandID	BrandName
5002903	9785090784238	Игнатьева обучение грамоте тесты 1класс фп-2019 (школа россии) (обновлена обложка, доработка содержания) #2	4884437	Полиграфия (folder)/Учебное пособие (folder)/Учебник Начальная школа	4969304	Просвещение
463772	4820017130431	Игнация-гомакорд кап. фл-капельн. 30ml №1	1	Неклассифицированные/default	0	
2232766	9789663131351	Иго-го (н) - книжки с аппликацией	36536	Полиграфия (folder)/Печатная продукция	0	
3322216	6900512090015	Иголки tian cai канцелярские коробка	1	Неклассифицированные/default	0	
712400	4603299187849	Игольница sewing помидорка	1	Неклассифицированные/default	0	
2726661	4627087467142	Игольница магнитная с декор булавками, 1шт hobby&Pro 881000	712988	Товары для творчества (folder)/Рукоделие	0	
2726662	4627087467128	Игольница помидор с точилкой для игл, 1шт hobby&Pro 880000	712988	Товары для творчества (folder)/Рукоделие	0	
5352578	4606344601604	Игорь слуцкий. слава богу за все!	5116631	Медиа (folder)/Диски и пластинки музыкальные	5243200	united music group
1791157	5102681170074	Игр devik Toys корова леж 31.5cm	148621	Игрушки (folder)/Игрушка мягкая	0	
1791158	068627189034	Игр devil.коров.ч-бел/рыж-б 17cm	148621	Игрушки (folder)/Игрушка мягкая	0	
1960937	6918012006313	Игр finger Sport.ps.мотоцикл.к/бл.ассорти.hy631	1	Неклассифицированные/default	0	
1960938	6918012399187	Игр finger Sport.ps.скейт.рама-18.к/бл.hy9918	1	Неклассифицированные/default	0	
1960939	6918012399224	Игр finger Sport.ps.скейт.рама-22.к/бл.ассорти.hy9922	1	Неклассифицированные/default	0	
1726640	6905190400002	Игр автобус инерц путешествие в пакете 22.5x5.5x 7cm/сув/240x4	146199	Игрушки (folder)/Игрушечное оружие	0	
1666340	4690590047255	Игр азбука на магнитах Умка учимся с Винни-пухом/стрейд/60	980	Игрушки (folder)/Игрушка	712913	Умка
1666341	5060224470671	Игр анимированная болтун там там мышь 17cm/атм/12	980	Игрушки (folder)/Игрушка	0	
712464	4640001714856	Игр апельсин растущ чебурашка играем вместе диспл 1шт zl08/681/1/стрейд/96x12	980	Игрушки (folder)/Игрушка	1791899	Играем Вместе
2232767	4605885104308	Игр баскетбол 0115 стойка в/к/Россия/1	1	Неклассифицированные/default	0	
1769041	6927071965905	Игр бетмен с оружием блистер	980	Игрушки (folder)/Игрушка	0	
1726643	6907334840002	Игр бластер с дисками и мягк пулями на блистере/сув/168	146199	Игрушки (folder)/Игрушечное оружие	0	
3811498	6902011152713	Игр болтушка колб.докт.антикр.со звук.эф	542785	Товары для праздников (folder)/Украшение новогоднее	0	
1791159	6912221232402	Игр бонифаций next мягк асс.	148621	Игрушки (folder)/Игрушка мягкая	0	
1960940	5025678893469	Игр браслеты.резяшки.гаджеты.ультрафиолет.6шт ассорти.п/бл.	1	Неклассифицированные/default	0	
144560	4605658250546	Игр брызг веселые брызгуны краб 25054	980	Игрушки (folder)/Игрушка	0	
144567	4605658333652	Игр брызг океанские жители асс 33365	980	Игрушки (folder)/Игрушка	0	
718009	048242331254	Игр бтр-амфибия/танк-амфиб	980	Игрушки (folder)/Игрушка	0	
263697	4606008096364	Игр бусы новогодние Золото 16x4 x2.7mm феникс-презент арт.17464	2	Канцелярские товары (folder)/Канцелярские товары	449702	Феникс Презент
1960941	5906245296589	Игр ветерок.qxi.цветок.85cm 058-58.ассорти	1	Неклассифицированные/default	0	
144568	4605658333676	Игр вибр веселые пловцы асс 33367	980	Игрушки (folder)/Игрушка	0	
882374	460565833367	Игр вибр веселые пловцы асс 33367 #2	980	Игрушки (folder)/Игрушка	0	
3811387	8012165001886	Игр вин либ спуманте розе вен роз брют	296061	Продукты питания (folder)/Алкогольные напитки/Вино (folder)/Вино игристое	0	
1666343	9991724230006	Игр водная с колечками арт 2586а/333-1/атм/960	980	Игрушки (folder)/Игрушка	0	
2232770	6903312370004	Игр волчок вихрь в пакете 4.5x4.5cm/сув/2000x100	1	Неклассифицированные/default	0	
263698	4603322007229	Игр гирлянда 100 ламп метелица прозрачн провод 100col	2	Канцелярские товары (folder)/Канцелярские товары	0	
263700	4603322071541	Игр гирлянда 20 ламп лилия белый провод 7642	2	Канцелярские товары (folder)/Канцелярские товары	0	
263701	4603322007168	Игр гирлянда 200 ламп метелица прозрачн провод 2055а	2	Канцелярские товары (folder)/Канцелярские товары	0	
263569	4603322006857	Игр гирлянда 50 ламп огонек темно-зел провод	2	Канцелярские товары (folder)/Канцелярские товары	0	
263570	4603322007106	Игр гирлянда 60 ламп метелица прозрачн провод 2050в	2	Канцелярские товары (folder)/Канцелярские товары	0	
263571	4606008096241	Игр гирлянда колокольчики (голубой) 2.7m феникс-презент арт.17452	2	Канцелярские товары (folder)/Канцелярские товары	449702	Феникс Презент
263572	4606008070005	Игр гирлянда подвесн из фольги 40cm Звезда красн 14827	2	Канцелярские товары (folder)/Канцелярские товары	0	
263573	4606008069795	Игр гирлянда подвесн из фольги 40cm Звезда роз/салат 14806	2	Канцелярские товары (folder)/Канцелярские товары	0	
3811388	6928001161015	Игр говорящая азбука мягкая	1	Неклассифицированные/default	0	
1666345	4690590024645	Игр гравюра играем вместе A4 ассортим A4-m1-Mix1/стрейд/24	980	Игрушки (folder)/Игрушка	1791899	Играем Вместе
