ID	UPCEAN	Name	CategoryID	CategoryName	BrandID	BrandName
5657581	4612744974897	Радиатор rifar monolit 500x9 сек нп прав (mvr) rm50009нп	5120627	Радиатор отопления	5187043	rifar
5657582	4612744979397	Радиатор rifar monolit 500x9 сек нп прав (mvr) rm50009нп #2	5120627	Радиатор отопления	5187043	rifar
5657583	4612744979649	Радиатор rifar monolit ventil 350x4 сек нп прав (mvr) rm35004нп	5120627	Радиатор отопления	5187043	rifar
5657584	4612744979663	Радиатор rifar monolit ventil 350x6 сек нп прав (mvr) rm35006нп	5120627	Радиатор отопления	5187043	rifar
5657585	4612744974859	Радиатор rifar monolit ventil 500x5 сек нп прав (mvr) rm50005нп	5120627	Радиатор отопления	5187043	rifar
5657586	4612744979359	Радиатор rifar monolit ventil 500x5 сек нп прав (mvr) rm50005нп #2	5120627	Радиатор отопления	5187043	rifar
5657589	4612744973180	Радиатор rifar supremo 350x4 rifar s350-4	5120627	Радиатор отопления	5187043	rifar
5657593	4612744971391	Радиатор rifar supremo 500 5 секций rifar s 500-5	5120627	Радиатор отопления	5187043	rifar
5657594	4612744971414	Радиатор rifar supremo 500 7 секций rifar s 500-7	5120627	Радиатор отопления	5187043	rifar
5657595	4612744971438	Радиатор rifar supremo 500 9 секций rifar s 500-9	5120627	Радиатор отопления	5187043	rifar
5657596	4660047827440	Радиатор rifar supremo 500-10 ду 3/4 титан r s500103/47012	5120627	Радиатор отопления	5187043	rifar
5657597	4660047827389	Радиатор rifar supremo 500-4 ду 3/4 титан r s50043/47012	5120627	Радиатор отопления	5187043	rifar
5657598	4660047827402	Радиатор rifar supremo 500-6 ду 3/4 титан r s50063/47012	5120627	Радиатор отопления	5187043	rifar
5657600	4617449714458	Радиатор rifar supremo 500x10 rifar s500-10 #2	5120627	Радиатор отопления	5187043	rifar
5657604	4612744975047	Радиатор rifar supremo ventil 500 svr 10 секций (нижнее правое подключение) rifar svr 500-10	5120627	Радиатор отопления	5187043	rifar
5657605	4612744978048	Радиатор rifar supremo ventil 500 svr 10 секций (нижнее правое подключение) rifar svr 500-10 #2	5120627	Радиатор отопления	5187043	rifar
5657606	4612744975085	Радиатор rifar supremo ventil 500 svr 14 секций (нижнее правое подключение) rifar svr 500-14	5120627	Радиатор отопления	5187043	rifar
5657607	4612744978086	Радиатор rifar supremo ventil 500 svr 14 секций (нижнее правое подключение) rifar svr 500-14 #2	5120627	Радиатор отопления	5187043	rifar
5657608	4612744977980	Радиатор rifar supremo ventil 500 svr 4 секции (нижнее правое подключение) rifar svr 500-4	5120627	Радиатор отопления	5187043	rifar
5657609	4612744975009	Радиатор rifar supremo ventil 500 svr 6 секций (нижнее правое подключение) rifar svr 500-6	5120627	Радиатор отопления	5187043	rifar
5657610	4612744978000	Радиатор rifar supremo ventil 500 svr 6 секций (нижнее правое подключение) rifar svr 500-6 #2	5120627	Радиатор отопления	5187043	rifar
5657611	4680551014747	Радиатор Royal thermo biliner 350 /bianco traffico - 10 секц нс-1197116	5120627	Радиатор отопления	5212715	royal thermo
5657612	4680551110555	Радиатор Royal thermo biliner 350 /Silver Satin vdr - 10 секц нс-1309716	5120627	Радиатор отопления	5212715	royal thermo
5657613	4680551110562	Радиатор Royal thermo biliner 350 /Silver Satin vdr - 12 секц нс-1309717	5120627	Радиатор отопления	5212715	royal thermo
5657615	8103166853106	Радиатор Royal thermo biliner 350 биметалл 10c (цена указана за одну секцию)	5120627	Радиатор отопления	5212715	royal thermo
5212716	4680551009194	Радиатор Royal thermo biliner 500 /bianco traffico - 10 секц нс-1176294	5120627	Радиатор отопления	5212715	royal thermo
5657616	4680551009200	Радиатор Royal thermo biliner 500 /bianco traffico - 4 секц нс-1176296	5120627	Радиатор отопления	5212715	royal thermo
5657617	4680551009224	Радиатор Royal thermo biliner 500 /bianco traffico - 8 секц нс-1176306	5120627	Радиатор отопления	5212715	royal thermo
5657618	4680551110661	Радиатор Royal thermo biliner 500 /bianco traffico vdr - 12 секц нс-1309727	5120627	Радиатор отопления	5212715	royal thermo
5657619	4680551009248	Радиатор Royal thermo biliner 500 /Noir sable - 12 секц нс-1176310	5120627	Радиатор отопления	5212715	royal thermo
5212717	4680551009286	Радиатор Royal thermo biliner 500 /Silver Satin - 10 секц нс-1176315	5120627	Радиатор отопления	5212715	royal thermo
5657620	4680551009293	Радиатор Royal thermo biliner 500 /Silver Satin - 12 секц нс-1176316	5120627	Радиатор отопления	5212715	royal thermo
5657621	4680551009323	Радиатор Royal thermo biliner 500 /Silver Satin - 4 секц нс-1176317	5120627	Радиатор отопления	5212715	royal thermo
5657622	4680551009316	Радиатор Royal thermo biliner 500 /Silver Satin - 6 секц нс-1176318	5120627	Радиатор отопления	5212715	royal thermo
5657623	8050043622082	Радиатор Royal thermo biliner 500 New - 8 секц нс-1054812	5120627	Радиатор отопления	5212715	royal thermo
5657624	8103166855087	Радиатор Royal thermo biliner 500 New - 8 секц нс-1054812 #2	5120627	Радиатор отопления	5212715	royal thermo
5657625	8050043622044	Радиатор Royal thermo biliner 500 New 4 секц.	5120627	Радиатор отопления	5212715	royal thermo
5657626	8050043629067	Радиатор Royal thermo biliner 500 New/Noir sable - 6 секц.	5120627	Радиатор отопления	5212715	royal thermo
5657627	8050043629081	Радиатор Royal thermo biliner 500 New/Noir sable - 8 секц нс-1084937	5120627	Радиатор отопления	5212715	royal thermo
5657629	8050043628046	Радиатор Royal thermo biliner 500/Silver Satin - 4 секц.	5120627	Радиатор отопления	5212715	royal thermo
5657630	4680551010688	Радиатор Royal thermo biliner aluminium 500 - 10 секц нс-1173469	5120627	Радиатор отопления	5212715	royal thermo
5657631	4680551010695	Радиатор Royal thermo biliner aluminium 500 - 12 секц нс-1173470	5120627	Радиатор отопления	5212715	royal thermo
5657632	4680551010718	Радиатор Royal thermo biliner aluminium 500 - 4 секц нс-1173471	5120627	Радиатор отопления	5212715	royal thermo
5657634	4680551010725	Радиатор Royal thermo biliner aluminium 500 - 8 секц нс-1173487	5120627	Радиатор отопления	5212715	royal thermo
5657635	4650064778474	Радиатор Royal thermo dreamliner 500 - 4 секц нс-1057266	5120627	Радиатор отопления	5212715	royal thermo
5657636	4620016790946	Радиатор Royal thermo indigo 500 - 10 секц.	5120627	Радиатор отопления	5212715	royal thermo
5657637	4620016790953	Радиатор Royal thermo indigo 500 - 12 секц нс-1054829	5120627	Радиатор отопления	5212715	royal thermo
5657638	8050043624123	Радиатор Royal thermo indigo 500 - 12 секц нс-1054829 #2	5120627	Радиатор отопления	5212715	royal thermo
5657639	4620016790984	Радиатор Royal thermo indigo 500 - 4 секц.	5120627	Радиатор отопления	5212715	royal thermo
5657640	4620016790977	Радиатор Royal thermo indigo 500 - 6 секц нс-1054824	5120627	Радиатор отопления	5212715	royal thermo
5657641	8050043624062	Радиатор Royal thermo indigo 500 - 6 секц нс-1054824 #2	5120627	Радиатор отопления	5212715	royal thermo
5657642	4620016790960	Радиатор Royal thermo indigo 500 - 8 секц.	5120627	Радиатор отопления	5212715	royal thermo
5657643	4680551098815	Радиатор Royal thermo indigo Super+ 500 - 12 секц нс-1274312	5120627	Радиатор отопления	5212715	royal thermo
5657644	4680551098792	Радиатор Royal thermo indigo Super+ 500 - 8 секц нс-1274310	5120627	Радиатор отопления	5212715	royal thermo
5657645	8050043621108	Радиатор Royal thermo pianoforte 500/bianco traffico - 10 секц нс-1176322	5120627	Радиатор отопления	5212715	royal thermo
5657646	8050043621122	Радиатор Royal thermo pianoforte 500/bianco traffico - 12 секц нс-1176323	5120627	Радиатор отопления	5212715	royal thermo
5657647	8050043621047	Радиатор Royal thermo pianoforte 500/bianco traffico - 4 секц нс-1176325	5120627	Радиатор отопления	5212715	royal thermo
5657648	8050043621061	Радиатор Royal thermo pianoforte 500/bianco traffico - 6 секц нс-1176326	5120627	Радиатор отопления	5212715	royal thermo
5657649	4680551009385	Радиатор Royal thermo pianoforte 500/bianco traffico - 8 секц нс-1176327	5120627	Радиатор отопления	5212715	royal thermo
5657650	8050043621085	Радиатор Royal thermo pianoforte 500/bianco traffico - 8 секц нс-1176327 #2	5120627	Радиатор отопления	5212715	royal thermo
5657651	4680551009392	Радиатор Royal thermo pianoforte 500/Noir sable - 10 секц нс-1176328	5120627	Радиатор отопления	5212715	royal thermo
5657652	8050043623102	Радиатор Royal thermo pianoforte 500/Noir sable - 10 секц нс-1176328 #2	5120627	Радиатор отопления	5212715	royal thermo
5657653	8050043623126	Радиатор Royal thermo pianoforte 500/Noir sable - 12 секц нс-1176330	5120627	Радиатор отопления	5212715	royal thermo
5657654	8050043623041	Радиатор Royal thermo pianoforte 500/Noir sable - 4 секц нс-1176331	5120627	Радиатор отопления	5212715	royal thermo
5657655	8050043623065	Радиатор Royal thermo pianoforte 500/Noir sable - 6 секц нс-1176332	5120627	Радиатор отопления	5212715	royal thermo
5212718	4680551009415	Радиатор Royal thermo pianoforte 500/Noir sable - 8 секц нс-1176334	5120627	Радиатор отопления	5212715	royal thermo
