ID	UPCEAN	Name	CategoryID	CategoryName	BrandID	BrandName
2047826	762052768566	Brooks app pureproject ss ii femme xl heather midnight/ballet 6211.43.0060	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047827	762052768573	Brooks app pureproject ss ii femme xl heather sage/midnight 6211.43.0060	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047828	762052760461	Brooks app pureproject ss ii femme xl midnight watercolor/midnight 6211.43.0060	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047829	762052768481	Brooks app pureproject ss ii femme xs heather midnight/ballet 6211.43.0060	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047830	762052768498	Brooks app pureproject ss ii femme xs heather sage/midnight 6211.43.0060	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047831	762052760348	Brooks app pureproject ss ii femme xs midnight watercolor/midnight 6211.43.0060	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047832	762052767064	Brooks app pureproject ss knit crew homme l heather midnight 6110.30.3053	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047833	762052767071	Brooks app pureproject ss knit crew homme l heather olive 6110.30.3053	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047834	762052767057	Brooks app pureproject ss knit crew homme l heather pewter 6110.30.3053	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047835	762052767033	Brooks app pureproject ss knit crew homme m heather midnight 6110.30.3053	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047836	762052767040	Brooks app pureproject ss knit crew homme m heather olive 6110.30.3053	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047837	762052767026	Brooks app pureproject ss knit crew homme m heather pewter 6110.30.3053	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047838	762052767002	Brooks app pureproject ss knit crew homme s heather midnight 6110.30.3053	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047839	762052767019	Brooks app pureproject ss knit crew homme s heather olive 6110.30.3053	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047840	762052766999	Brooks app pureproject ss knit crew homme s heather pewter 6110.30.3053	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047841	762052767095	Brooks app pureproject ss knit crew homme xl heather midnight 6110.30.3053	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047842	762052767101	Brooks app pureproject ss knit crew homme xl heather olive 6110.30.3053	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047843	762052767088	Brooks app pureproject ss knit crew homme xl heather pewter 6110.30.3053	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047844	762052767125	Brooks app pureproject ss knit crew homme xxl heather midnight 6110.30.3053	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047845	762052767132	Brooks app pureproject ss knit crew homme xxl heather olive 6110.30.3053	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047846	762052767118	Brooks app pureproject ss knit crew homme xxl heather pewter 6110.30.3053	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047847	883439865699	Brooks app pureproject ss prince/anthracite l 210575516.035	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047848	883439865637	Brooks app pureproject ss prince/anthracite m 210575516.030	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047849	883439865576	Brooks app pureproject ss prince/anthracite s 210575516.025	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047850	883439865750	Brooks app pureproject ss prince/anthracite xl 210575516.040	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047851	883439865514	Brooks app pureproject ss prince/anthracite xs 210575516.020	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047852	883439865712	Brooks app pureproject ss sulphur/anthracite l 210575707.035	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047853	883439865651	Brooks app pureproject ss sulphur/anthracite m 210575707.030	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047854	883439865590	Brooks app pureproject ss sulphur/anthracite s 210575707.025	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
2047855	883439865774	Brooks app pureproject ss sulphur/anthracite xl 210575707.040	15348	Одежда и обувь (folder)/Обувь (folder)/Обувь	2044784	Brooks
